Date,BTC,SPX
2022-06-17,75.26768107883655,29.922891478766267
2022-06-21,78.20859897476873,31.055755817809956
2022-06-22,78.04608338206342,29.76000710801609
2022-06-23,79.87900172442104,29.929484163106363
2022-06-24,80.02161893000337,31.07713201152605
2022-06-27,80.16619960421403,31.095067035766967
2022-06-28,79.62060995956261,30.796047054213858
2022-06-29,75.24926328225348,30.788320000715373
2022-06-30,75.07065495102778,30.127538962422225
2022-07-01,73.70873273272478,28.014884218501223
2022-07-05,75.0400921357139,27.977747020364554
2022-07-06,73.40297750159971,27.999247084927585
2022-07-07,75.82420976743933,27.802941565463655
2022-07-08,75.75958795733054,27.72098311937503
2022-07-11,76.21584282934293,27.765932083538658
2022-07-12,75.2317745942274,27.139413955624935
2022-07-13,58.96660037716013,25.98857576800685
2022-07-14,59.21234924349199,25.97612071012363
2022-07-15,59.12432101216716,26.669097706356553
2022-07-18,51.50608781999232,25.98356842433937
2022-07-19,47.92391192640295,26.997023483299802
2022-07-20,48.028675306091785,27.061091639584124
2022-07-21,48.067984385051396,27.0819321748825
2022-07-22,47.14800397374504,27.03586522642965
2022-07-25,47.93006114041151,26.155273626230585
2022-07-26,47.503701889997515,24.926697917477405
2022-07-27,52.15749975277406,23.099988380613187
2022-07-28,52.57052310908562,23.221028854892634
2022-07-29,52.44469137542066,23.234588154572755
2022-08-01,51.60386902682129,20.589809326551805
2022-08-02,51.95203375364157,20.811436078142265
2022-08-03,50.52872584114614,20.15014328186459
2022-08-04,50.65256566362623,20.12758004655008
2022-08-05,51.01552553499678,20.08521213042437
2022-08-08,49.713992062309295,18.22612342514902
2022-08-09,49.29152529265328,18.230321182096247
2022-08-10,47.925556846934796,17.726329081524593
2022-08-11,46.52359459710516,17.71154868629568
2022-08-12,45.270629050557595,17.784039532734205
2022-08-15,45.209944175558356,17.680820798075118
2022-08-16,44.86948215388962,17.68013083702283
2022-08-17,39.63458466057154,17.968022585670887
2022-08-18,37.976713429220446,17.646469227031105
2022-08-19,48.807933480762635,18.269995187256313
2022-08-22,49.08516790631003,19.107708906256267
2022-08-23,49.08022435834365,18.865088796282063
2022-08-24,46.25196393330754,18.715366601376466
2022-08-25,46.298485169499074,18.91190644415755
2022-08-26,44.125243514021136,21.2981886677833
2022-08-29,44.03074036576495,21.235958531581645
2022-08-30,44.34495706651421,20.17892083273823
2022-08-31,44.64177085744993,20.233692250308827
2022-09-01,44.61987062226942,20.03085241717737
2022-09-02,44.629488447001435,20.084813287054033
2022-09-06,45.30766795743536,20.105516804920832
2022-09-07,45.10722585988769,20.470030813163927
2022-09-08,44.753951762717016,19.143732846004227
2022-09-09,53.37057659203245,19.32964837537668
2022-09-12,54.00449800791963,19.1141398598082
2022-09-13,60.5384203565424,23.03785261062104
2022-09-14,60.543994531024346,23.033380920716525
2022-09-15,60.842458072294,22.661479260441595
2022-09-16,60.69635014255772,22.715870244982387
2022-09-19,53.77752260754415,22.899169455662943
2022-09-20,54.179151726088314,23.065819245648406
2022-09-21,54.328784866567624,23.486782833542723
2022-09-22,56.194020495643315,22.44771721474307
2022-09-23,56.193152164760754,22.73738182945619
2022-09-26,53.72433135329844,21.889976500645012
2022-09-27,53.40818348820181,21.729151605222622
2022-09-28,52.64014604012831,22.81082319565484
2022-09-29,52.21841898110805,23.289702129054625
2022-09-30,52.10421811154254,23.34240307278761
2022-10-03,52.961498241681504,24.978283664585117
2022-10-04,53.94341370384581,26.449246668921756
2022-10-05,53.94246971453516,26.4493870277681
2022-10-06,51.85551277690193,26.472444405450485
2022-10-07,51.8296124435329,26.90439001122914
2022-10-10,42.03012197508903,25.411166998690927
2022-10-11,41.95760750770831,25.40858539184984
2022-10-12,40.993986845618245,25.315927857519664
2022-10-13,30.553484826682297,26.688240703209992
2022-10-14,30.65604076304251,27.286890877466146
2022-10-17,29.744447918110815,28.41842158299871
2022-10-18,28.043444164027008,28.690824091337504
2022-10-19,28.117350395246433,28.13115561202892
2022-10-20,26.32371432856649,28.052238395414463
2022-10-21,25.76973070460599,28.644527572637312
2022-10-24,22.18570688291286,28.70708027018135
2022-10-25,24.537039056804964,26.279515214270184
2022-10-26,25.4897179252088,26.321714162408977
2022-10-27,26.499730121854302,26.170257197210656
2022-10-28,26.442320034679724,27.000460676023845
2022-10-31,26.588190684316015,26.991319846046895
2022-11-01,26.16911440794264,26.809001335088467
2022-11-02,25.345444770356014,27.346303333257016
2022-11-03,23.111935109217892,27.401856319723635
2022-11-04,26.45111239555999,27.24955832247586
2022-11-07,26.36893250100049,27.169520586903957
2022-11-08,40.79942911291097,27.166444631339665
2022-11-09,60.27573926541348,27.3795987646993
2022-11-10,67.95916753560353,30.64817994718879
2022-11-11,68.431507353423,30.201251223913943
2022-11-14,68.89018437960625,29.629886829371888
2022-11-15,69.01148902938603,28.485536564887543
2022-11-16,68.81369687525584,28.593684130929596
